"","ID","Time","Task","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","Newton","Weight","seq","BestRes","ComputedRes"
"1275","001_015_1394",55955,"PressureDynamics",4034,4003,3893,3657,3371,2339,1727,675,382,209,67,17,11,55.05,-1,1275,"R6",521.448754174159
"1276","001_015_1395",55962,"PressureDynamics",4037,3981,3891,3655,3366,2333,1725,675,382,209,66,16,12,54.9,-1,1276,"R6",526.856849139039
"1277","001_015_1396",55982,"PressureDynamics",4038,4011,3887,3654,3373,2338,1729,675,382,208,67,16,12,54.85,-1,1277,"R6",537.689735014151
"1278","001_015_1397",56021,"PressureDynamics",4032,4001,3895,3656,3364,2334,1729,678,385,209,66,16,11,54.9,-1,1278,"R6",516.04621309371
"1279","001_015_1398",56040,"PressureDynamics",4048,3993,3895,3655,3366,2335,1729,676,382,209,67,16,11,54.95,-1,1279,"R6",516.04621309371
"1280","001_015_1399",56060,"PressureDynamics",4037,3978,3892,3660,3367,2337,1726,677,382,209,66,17,13,54.85,-1,1280,"R6",524.152106885921
"1281","001_015_1400",56069,"PressureDynamics",4042,3988,3897,3653,3371,2339,1730,679,384,209,66,17,11,54.9,-1,1281,"R6",510.649217346678
"1282","001_015_1401",56078,"PressureDynamics",4042,3995,3892,3654,3366,2336,1729,678,385,212,66,17,11,54.95,-1,1282,"R6",524.152106885921
"1283","001_015_1402",56089,"PressureDynamics",4045,3990,3893,3655,3366,2337,1729,677,385,210,67,16,11,55.05,-1,1283,"R6",521.448754174159
"1284","001_015_1403",56101,"PressureDynamics",4037,3993,3894,3659,3369,2337,1730,678,382,209,67,16,11,54.8,-1,1284,"R6",518.746789933232
"1285","001_015_1404",56112,"PressureDynamics",4047,4001,3901,3662,3371,2336,1728,679,383,209,67,16,11,54.9,-1,1285,"R6",499.871827736478
"1286","001_015_1405",56120,"PressureDynamics",4036,3988,3896,3655,3361,2331,1725,676,384,210,68,16,12,54.9,-1,1286,"R6",513.347022587269
"1287","001_015_1406",56129,"PressureDynamics",4030,4000,3895,3652,3369,2332,1728,678,385,210,67,16,11,54.8,-1,1287,"R6",516.04621309371
"1288","001_015_1407",56137,"PressureDynamics",4037,3984,3895,3657,3364,2329,1725,679,385,211,67,17,12,55.15,-1,1288,"R6",516.04621309371
"1289","001_015_1408",56145,"PressureDynamics",4039,4004,3889,3651,3360,2327,1720,674,383,210,67,16,11,55.15,-1,1289,"R6",532.270506556957
"1290","001_015_1409",56150,"PressureDynamics",4033,3985,3893,3652,3367,2332,1726,674,383,210,67,17,12,54.9,-1,1290,"R6",521.448754174159
"1291","001_015_1410",56158,"PressureDynamics",4052,4005,3895,3654,3369,2336,1730,678,385,211,67,17,12,54.8,-1,1291,"R6",516.04621309371
"1292","001_015_1411",56164,"PressureDynamics",4041,4008,3896,3662,3376,2338,1730,680,386,211,67,16,12,55.15,-1,1292,"R6",513.347022587269
"1293","001_015_1412",56170,"PressureDynamics",4056,3995,3889,3657,3366,2336,1729,677,383,210,68,16,11,55,-1,1293,"R6",532.270506556957
"1294","001_015_1413",56174,"PressureDynamics",4036,3997,3893,3655,3367,2335,1728,679,386,211,67,17,12,54.85,-1,1294,"R6",521.448754174159
"1295","001_015_1414",56182,"PressureDynamics",4042,3987,3891,3656,3365,2335,1730,683,386,211,67,16,12,54.9,-1,1295,"R6",526.856849139039
"1296","001_015_1415",56187,"PressureDynamics",4038,3997,3891,3652,3367,2334,1726,679,384,211,66,16,11,55.1,-1,1296,"R6",526.856849139039
"1297","001_015_1416",56192,"PressureDynamics",4042,3989,3889,3657,3366,2331,1724,678,384,210,67,17,11,54.8,-1,1297,"R6",532.270506556957
"1298","001_015_1417",56196,"PressureDynamics",4045,4001,3895,3655,3368,2328,1725,675,384,211,67,18,11,54.85,-1,1298,"R6",516.04621309371
"1299","001_015_1418",56202,"PressureDynamics",4042,3991,3893,3655,3367,2335,1729,679,387,211,67,16,12,55.05,-1,1299,"R6",521.448754174159
"1300","001_015_1419",56210,"PressureDynamics",4041,4008,3889,3657,3361,2333,1731,684,387,211,68,17,12,54.85,-1,1300,"R6",532.270506556957
"1301","001_015_1420",56215,"PressureDynamics",4040,3998,3895,3658,3365,2339,1732,682,387,211,67,16,11,54.85,-1,1301,"R6",516.04621309371
"1302","001_015_1421",56220,"PressureDynamics",4048,3987,3889,3654,3365,2325,1729,681,386,210,66,17,12,54.7,-1,1302,"R6",532.270506556957
"1303","001_015_1422",56225,"PressureDynamics",4036,4003,3895,3660,3364,2328,1727,681,386,210,67,16,11,55.2,-1,1303,"R6",516.04621309371
"1304","001_015_1423",56231,"PressureDynamics",4039,4002,3898,3654,3368,2334,1729,681,385,211,67,16,11,54.85,-1,1304,"R6",507.952796305798
"1305","001_015_1424",56237,"PressureDynamics",4033,3997,3893,3660,3366,2337,1730,681,386,211,67,17,11,54.85,-1,1305,"R6",521.448754174159
"1306","001_015_1425",56243,"PressureDynamics",4043,3993,3898,3659,3370,2336,1732,682,386,211,67,17,12,55.2,-1,1306,"R6",507.952796305798
"1307","001_015_1426",56247,"PressureDynamics",4033,3990,3895,3657,3368,2337,1734,683,388,212,68,18,10,54.9,-1,1307,"R6",516.04621309371
"1308","001_015_1427",56252,"PressureDynamics",4039,3993,3894,3663,3368,2341,1734,682,387,211,67,16,12,54.75,-1,1308,"R6",518.746789933232
"1309","001_015_1428",56256,"PressureDynamics",4055,4020,3900,3661,3372,2340,1736,682,387,211,66,16,11,55.05,-1,1309,"R6",502.564102564103
"1310","001_015_1429",56261,"PressureDynamics",4041,3994,3896,3663,3376,2345,1737,683,386,212,67,17,11,54.95,-1,1310,"R6",513.347022587269
"1311","001_015_1430",56265,"PressureDynamics",4034,3996,3889,3655,3366,2339,1737,684,387,212,68,17,12,54.75,-1,1311,"R6",532.270506556957
"1312","001_015_1431",56270,"PressureDynamics",4055,3997,3895,3658,3377,2342,1734,682,388,211,68,17,12,54.85,-1,1312,"R6",516.04621309371
"1313","001_015_1432",56276,"PressureDynamics",4043,4001,3904,3658,3377,2347,1742,686,389,212,68,17,12,55.05,-1,1313,"R6",491.803278688526
"1314","001_015_1433",56281,"PressureDynamics",4036,3997,3896,3660,3372,2343,1736,685,389,212,68,16,11,55,-1,1314,"R6",513.347022587269
"1315","001_015_1434",56285,"PressureDynamics",4031,3990,3893,3658,3374,2341,1737,686,389,212,68,17,11,54.7,-1,1315,"R6",521.448754174159
"1316","001_015_1435",56289,"PressureDynamics",4034,4009,3897,3660,3381,2350,1746,686,390,213,68,16,12,55,-1,1316,"R6",510.649217346678
"1317","001_015_1436",56294,"PressureDynamics",4040,3986,3893,3659,3370,2345,1739,687,390,212,68,16,12,55,-1,1317,"R6",521.448754174159
"1318","001_015_1437",56300,"PressureDynamics",4039,3988,3901,3662,3380,2348,1742,684,388,213,68,16,12,54.75,-1,1318,"R6",499.871827736478
"1319","001_015_1438",56304,"PressureDynamics",4047,3995,3900,3661,3375,2350,1745,686,388,212,68,17,12,54.9,-1,1319,"R6",502.564102564103
"1320","001_015_1439",56310,"PressureDynamics",4038,3999,3898,3659,3380,2352,1746,688,388,212,68,17,12,55.1,-1,1320,"R7",561.328231757311
"1321","001_015_1440",56315,"PressureDynamics",4036,3993,3893,3660,3376,2350,1741,686,389,213,68,18,12,54.85,-1,1321,"R6",521.448754174159
"1322","001_015_1441",56319,"PressureDynamics",4043,4000,3899,3662,3381,2351,1746,689,390,213,68,16,11,54.7,-1,1322,"R7",557.018022938286
"1323","001_015_1442",56324,"PressureDynamics",4039,4007,3897,3663,3380,2350,1749,689,391,214,68,16,12,54.9,-1,1323,"R7",555.582855582856
"1324","001_015_1443",56329,"PressureDynamics",4036,3989,3898,3660,3382,2352,1746,686,390,213,68,17,12,55.05,-1,1324,"R7",559.890710382514
"1325","001_015_1444",56334,"PressureDynamics",4040,3998,3895,3664,3375,2350,1746,689,391,213,68,17,11,54.9,-1,1325,"R6",516.04621309371
"1326","001_015_1445",56340,"PressureDynamics",4039,3989,3898,3662,3379,2357,1751,689,392,215,68,17,10,55,-1,1326,"R7",557.018022938286
"1327","001_015_1446",56345,"PressureDynamics",4048,4012,3904,3668,3380,2355,1749,690,392,214,68,17,11,55.15,-1,1327,"R7",548.418756815703
"1328","001_015_1447",56350,"PressureDynamics",4039,3988,3894,3661,3373,2347,1747,689,391,214,68,17,12,54.95,-1,1328,"R6",518.746789933232
"1329","001_015_1448",56356,"PressureDynamics",4036,4006,3902,3663,3378,2351,1745,688,390,213,69,16,12,54.95,-1,1329,"R6",497.180932854947
"1330","001_015_1449",56360,"PressureDynamics",4037,4003,3895,3665,3381,2349,1747,688,390,213,68,17,12,55.05,-1,1330,"R6",516.04621309371
"1331","001_015_1450",56366,"PressureDynamics",4042,3993,3895,3660,3370,2345,1743,687,389,213,68,16,11,54.9,-1,1331,"R6",516.04621309371
"1332","001_015_1451",56374,"PressureDynamics",4042,3993,3893,3655,3370,2347,1742,687,390,213,68,17,12,54.75,-1,1332,"R6",521.448754174159
"1333","001_015_1452",56379,"PressureDynamics",4040,4002,3896,3663,3371,2347,1744,685,388,212,68,17,12,54.85,-1,1333,"R6",513.347022587269
"1334","001_015_1453",56384,"PressureDynamics",4039,3991,3893,3658,3374,2349,1744,688,390,213,68,17,12,55.05,-1,1334,"R6",521.448754174159
"1335","001_015_1454",56389,"PressureDynamics",4035,3987,3889,3658,3376,2347,1743,686,389,213,68,17,12,54.95,-1,1335,"R6",532.270506556957
"1336","001_015_1455",56405,"PressureDynamics",4034,4004,3898,3662,3375,2350,1746,686,389,213,68,17,11,54.75,-1,1336,"R6",507.952796305798
"1337","001_015_1456",56411,"PressureDynamics",4035,3995,3899,3660,3374,2346,1744,684,389,213,68,17,12,55.1,-1,1337,"R6",505.257758399591
"1338","001_015_1457",56416,"PressureDynamics",4045,3994,3899,3664,3381,2350,1741,685,390,213,68,17,11,55,-1,1338,"R6",505.257758399591
"1339","001_015_1458",56423,"PressureDynamics",4037,3991,3895,3658,3372,2347,1743,686,388,212,68,16,13,54.6,-1,1339,"R6",516.04621309371
"1340","001_015_1459",56433,"PressureDynamics",4036,4008,3903,3666,3385,2353,1748,686,390,213,68,16,12,54.9,-1,1340,"R7",551.282051282051
"1341","001_015_1460",56489,"PressureDynamics",4036,3991,3900,3666,3380,2353,1747,689,391,213,68,17,10,55,-1,1341,"R7",551.282051282051
"1342","001_015_1461",56531,"PressureDynamics",4044,4000,3893,3661,3375,2353,1750,689,390,213,68,16,11,54.85,-1,1342,"R7",558.453974323955
"1343","001_015_1462",56550,"PressureDynamics",4041,3992,3895,3661,3376,2353,1749,689,392,214,68,17,11,54.75,-1,1343,"R7",558.453974323955
"1344","001_015_1463",56560,"PressureDynamics",4048,3991,3900,3667,3383,2351,1750,689,393,214,68,17,12,55.15,-1,1344,"R7",549.850013635125
"1345","001_015_1464",56595,"PressureDynamics",4041,3997,3900,3663,3387,2354,1747,687,391,213,68,17,11,54.9,-1,1345,"R7",555.582855582856
"1346","001_015_1465",56617,"PressureDynamics",4040,4011,3900,3663,3380,2354,1748,688,391,215,69,17,12,54.7,-1,1346,"R7",555.582855582856
"1347","001_015_1466",56624,"PressureDynamics",4047,4004,3902,3666,3382,2356,1754,692,396,216,69,17,12,55,-1,1347,"R7",551.282051282051
"1348","001_015_1467",56632,"PressureDynamics",4042,3989,3899,3662,3380,2359,1755,690,393,215,69,17,11,54.95,-1,1348,"R7",557.018022938286
"1349","001_015_1468",56655,"PressureDynamics",4033,4003,3890,3661,3376,2357,1753,692,393,215,69,17,12,54.6,-1,1349,"R7",558.453974323955
"1350","001_015_1469",56659,"PressureDynamics",4043,3992,3903,3664,3378,2354,1752,691,393,215,69,17,12,55,-1,1350,"R7",554.148471615721
"1351","001_015_1470",56666,"PressureDynamics",4036,4001,3898,3664,3379,2350,1751,691,393,215,69,17,12,55.15,-1,1351,"R7",554.148471615721
"1352","001_015_1471",56675,"PressureDynamics",4034,4010,3899,3658,3375,2354,1752,692,396,216,69,17,12,54.85,-1,1352,"R7",562.7665390924
"1353","001_015_1472",56680,"PressureDynamics",4039,3989,3900,3666,3375,2354,1749,690,391,215,69,17,12,54.65,-1,1353,"R7",551.282051282051
"1354","001_015_1473",56687,"PressureDynamics",4040,4001,3897,3660,3374,2343,1744,688,391,214,68,16,11,55,-1,1354,"R6",510.649217346678
"1355","001_015_1474",56697,"PressureDynamics",4039,3995,3896,3656,3365,2348,1749,690,392,214,69,17,12,55,-1,1355,"R7",565.645514223195
"1356","001_015_1475",56704,"PressureDynamics",4049,3992,3894,3659,3372,2355,1749,693,394,215,70,17,12,54.7,-1,1356,"R7",561.328231757311
"1357","001_015_1476",56716,"PressureDynamics",4039,3986,3898,3664,3380,2355,1754,692,392,215,68,16,12,55,-1,1357,"R7",554.148471615721
"1358","001_015_1477",56723,"PressureDynamics",4039,3991,3894,3663,3372,2351,1751,691,393,215,69,17,12,55.1,-1,1358,"R7",555.582855582856
"1359","001_015_1478",13976,"Pressure",4051,4011,3901,3658,3385,2370,1770,710,406,222,72,17,12,0,5,1359,"R7",562.7665390924
"1360","001_015_1479",13982,"Pressure",4035,4000,3893,3663,3380,2368,1767,707,403,221,71,17,12,57.5,5,1360,"R7",555.582855582856
"1361","001_015_1480",13989,"Pressure",4040,3984,3889,3661,3371,2360,1762,707,404,221,71,17,13,56.8,5,1361,"R7",558.453974323955
"1362","001_015_1481",13995,"Pressure",4042,4002,3889,3657,3375,2365,1766,711,406,222,72,18,12,57.2,5,1362,"R7",564.205633032541
"1363","001_015_1482",14001,"Pressure",4038,3989,3898,3653,3378,2365,1770,710,407,224,72,18,13,57.45,5,1363,"R7",569.969887763482
"1364","001_015_1483",14009,"Pressure",4034,3999,3890,3656,3372,2361,1768,711,406,223,71,18,12,57.2,5,1364,"R7",565.645514223195
"1365","001_015_1484",14016,"Pressure",4042,3998,3893,3662,3377,2371,1771,710,406,224,70,17,12,57.2,5,1365,"R7",557.018022938286
"1366","001_015_1485",14028,"Pressure",4042,3986,3900,3664,3382,2375,1775,712,408,224,72,18,12,57.3,5,1366,"R7",554.148471615721
"1367","001_015_1486",14036,"Pressure",4037,3997,3899,3660,3380,2373,1774,712,407,225,72,18,13,57.3,5,1367,"R7",559.890710382514
"1368","001_015_1487",14057,"Pressure",4026,4001,3895,3660,3376,2369,1768,712,407,225,72,17,12,57.15,5,1368,"R7",559.890710382514
"1369","001_015_1488",14064,"Pressure",4035,3999,3898,3665,3377,2374,1776,713,409,225,72,18,12,57.3,5,1369,"R7",552.714870395634
"1370","001_015_1489",14077,"Pressure",4042,4003,3900,3663,3383,2373,1775,715,408,225,73,17,12,57.5,5,1370,"R7",555.582855582856
"1371","001_015_1490",14083,"Pressure",4033,3984,3893,3662,3380,2372,1774,715,411,225,73,18,12,57.35,5,1371,"R7",557.018022938286
"1372","001_015_1491",14090,"Pressure",4039,4009,3895,3665,3380,2374,1776,717,411,225,73,17,12,57.25,5,1372,"R7",552.714870395634
"1373","001_015_1492",14098,"Pressure",4040,4006,3903,3667,3386,2377,1780,718,411,227,73,18,12,57.65,5,1373,"R7",549.850013635125
"1374","001_015_1493",14103,"Pressure",4036,4002,3898,3662,3384,2374,1778,718,412,226,73,18,11,57.45,5,1374,"R7",557.018022938286
"1375","001_015_1494",14112,"Pressure",4037,4017,3901,3668,3382,2374,1779,719,411,227,73,17,13,57.05,5,1375,"R7",548.418756815703
"1376","001_015_1495",14118,"Pressure",4037,4000,3899,3667,3386,2377,1781,719,411,226,73,18,13,57.3,5,1376,"R7",549.850013635125
"1377","001_015_1496",14124,"Pressure",4038,3993,3895,3666,3386,2379,1781,719,412,227,73,18,13,57.6,5,1377,"R7",551.282051282051
"1378","001_015_1497",14129,"Pressure",4035,4000,3896,3666,3381,2381,1780,720,414,228,73,18,12,57.15,5,1378,"R7",551.282051282051
"1379","001_015_1498",14134,"Pressure",4044,4003,3898,3664,3387,2377,1783,722,413,229,74,18,13,57.3,5,1379,"R7",554.148471615721
"1380","001_015_1499",14138,"Pressure",4048,4000,3898,3671,3383,2377,1779,721,413,228,73,19,12,57.6,5,1380,"R7",544.129664941433
"1381","001_015_1500",14144,"Pressure",4048,4013,3897,3668,3385,2378,1784,720,413,229,73,18,13,57.4,5,1381,"R7",548.418756815703
"1382","001_015_1501",14151,"Pressure",4045,4000,3899,3672,3388,2378,1781,722,414,230,74,17,13,57.15,5,1382,"R7",542.701525054467
"1383","001_015_1502",14158,"Pressure",4046,4005,3899,3667,3388,2381,1784,723,416,229,74,18,12,57.5,5,1383,"R7",549.850013635125
"1384","001_015_1503",14164,"Pressure",4035,3999,3898,3667,3390,2381,1787,725,416,229,74,18,12,57.4,5,1384,"R7",549.850013635125
"1385","001_015_1504",14168,"Pressure",4037,3995,3899,3668,3391,2382,1789,723,415,230,74,18,13,57.05,5,1385,"R7",548.418756815703
"1386","001_015_1505",14174,"Pressure",4052,4003,3896,3672,3392,2385,1790,723,415,229,73,18,12,57.3,5,1386,"R7",542.701525054467
"1387","001_015_1506",14180,"Pressure",4041,4004,3901,3669,3388,2383,1790,725,416,229,74,18,12,57.5,5,1387,"R7",546.988280185337
"1388","001_015_1507",14185,"Pressure",4044,4001,3900,3670,3391,2384,1790,723,416,230,74,17,13,57.3,5,1388,"R7",545.558583106267
"1389","001_015_1508",14191,"Pressure",4038,4007,3903,3676,3394,2387,1791,726,416,230,74,18,13,57.15,5,1389,"R7",536.996735582155
"1390","001_015_1509",14199,"Pressure",4050,4008,3899,3669,3388,2389,1793,728,416,229,75,18,13,57.3,5,1390,"R7",546.988280185337
"1391","001_015_1510",14203,"Pressure",4049,4007,3900,3673,3392,2387,1792,726,419,229,74,18,13,57.3,5,1391,"R7",541.274162809692
"1392","001_015_1511",14208,"Pressure",4030,3990,3897,3664,3393,2387,1789,727,418,231,75,18,13,57.2,5,1392,"R7",554.148471615721
"1393","001_015_1512",14213,"Pressure",4035,4004,3903,3673,3393,2388,1796,728,419,231,75,18,13,57.3,5,1393,"R7",541.274162809692
"1394","001_015_1513",14222,"Pressure",4043,4003,3897,3675,3392,2394,1799,728,420,231,75,18,12,57.55,5,1394,"R7",538.421768707483
"1395","001_015_1514",14228,"Pressure",4043,4000,3901,3676,3391,2392,1795,730,419,231,74,18,12,57.25,5,1395,"R7",536.996735582155
"1396","001_015_1515",14233,"Pressure",4045,3994,3898,3670,3390,2390,1794,729,418,232,74,18,13,57.2,5,1396,"R7",545.558583106267
"1397","001_015_1516",14239,"Pressure",4035,4012,3901,3668,3392,2389,1794,730,421,232,75,19,13,57.45,5,1397,"R7",548.418756815703
"1398","001_015_1517",14244,"Pressure",4042,3999,3908,3673,3398,2393,1799,730,421,232,75,19,13,57.45,5,1398,"R7",541.274162809692
"1399","001_015_1518",14250,"Pressure",4034,3996,3903,3676,3395,2395,1802,732,421,232,75,18,13,57.05,5,1399,"R7",536.996735582155
"1400","001_015_1519",14256,"Pressure",4045,4010,3902,3676,3396,2393,1796,730,422,232,75,18,13,57.35,5,1400,"R7",536.996735582155
"1401","001_015_1520",14261,"Pressure",4034,4015,3897,3672,3394,2392,1797,733,422,232,74,18,12,57.45,5,1401,"R7",542.701525054467
"1402","001_015_1521",14266,"Pressure",4045,4000,3896,3673,3393,2393,1800,734,423,232,75,18,11,57.25,5,1402,"R7",541.274162809692
"1403","001_015_1522",14271,"Pressure",4050,3997,3905,3674,3394,2397,1803,736,423,233,75,18,13,57.25,5,1403,"R7",539.847577572129
"1404","001_015_1523",14277,"Pressure",4039,4006,3896,3677,3400,2401,1807,735,423,233,75,19,13,57.5,5,1404,"R7",535.572477563232
"1405","001_015_1524",14282,"Pressure",4043,3994,3904,3675,3396,2396,1802,736,425,234,75,19,12,57.4,5,1405,"R7",538.421768707483
"1406","001_015_1525",14287,"Pressure",4046,4006,3901,3673,3401,2399,1804,735,421,233,75,18,13,57.05,5,1406,"R7",541.274162809692
"1407","001_015_1526",14311,"Pressure",4051,4007,3907,3682,3400,2402,1805,737,424,234,74,19,12,57.3,5,1407,"R7",528.462791960892
"1408","001_015_1527",14318,"Pressure",4043,4008,3904,3676,3398,2397,1803,735,423,234,75,18,14,57.55,5,1408,"R7",536.996735582155
"1409","001_015_1528",14323,"Pressure",4036,4010,3901,3677,3397,2395,1804,736,425,234,75,19,12,57.2,5,1409,"R7",535.572477563232
"1410","001_015_1529",14328,"Pressure",4042,4001,3903,3678,3398,2401,1808,738,424,234,76,18,13,57.25,5,1410,"R7",534.148994018488
"1411","001_015_1530",14334,"Pressure",4044,4003,3904,3679,3401,2399,1806,738,425,234,76,18,13,57.55,5,1411,"R7",532.726284316391
"1412","001_015_1531",14376,"Pressure",4048,4002,3904,3682,3397,2398,1807,738,424,234,76,19,13,57.35,5,1412,"R7",528.462791960892
"1413","001_015_1532",14381,"Pressure",4038,4003,3904,3676,3397,2400,1810,738,424,234,75,18,13,57.15,5,1413,"R7",536.996735582155
"1414","001_015_1533",14399,"Pressure",4044,4009,3903,3677,3399,2400,1808,740,425,235,76,19,13,57.5,5,1414,"R7",535.572477563232
"1415","001_015_1534",14404,"Pressure",4046,4006,3902,3680,3398,2400,1808,739,425,235,75,19,13,57.4,5,1415,"R7",531.304347826087
"1416","001_015_1535",14409,"Pressure",4040,4003,3904,3679,3405,2405,1812,740,427,235,77,19,13,57.15,5,1416,"R7",532.726284316391
"1417","001_015_1536",14415,"Pressure",4050,4013,3904,3678,3397,2405,1812,740,426,235,75,18,13,57.35,5,1417,"R7",534.148994018488
"1418","001_015_1537",14420,"Pressure",4054,4017,3905,3686,3402,2405,1816,741,426,235,76,18,12,57.6,5,1418,"R7",522.788931090613
"1419","001_015_1538",14425,"Pressure",4056,4001,3905,3677,3399,2402,1812,741,426,234,76,18,12,57.3,5,1419,"R7",535.572477563232
"1420","001_015_1539",14430,"Pressure",4038,4004,3900,3671,3397,2399,1808,738,425,236,75,18,13,57.3,5,1420,"R7",544.129664941433
"1421","001_015_1540",14442,"Pressure",4049,4013,3905,3681,3400,2405,1812,740,426,234,75,19,13,57.3,5,1421,"R7",529.883183917414
"1422","001_015_1541",14447,"Pressure",4045,4006,3901,3684,3401,2403,1811,739,426,235,76,18,13,57.5,5,1422,"R7",525.624321389794
"1423","001_015_1542",14452,"Pressure",4040,4004,3904,3679,3400,2402,1810,738,425,234,75,18,13,57.15,5,1423,"R7",532.726284316391
"1424","001_015_1543",14458,"Pressure",4042,4009,3909,3686,3405,2403,1812,740,426,235,76,19,13,57.3,5,1424,"R7",522.788931090613
